state,district,year,season,rainfall,soil_moisture,water_availability,area_hectares,production_tonnes,yield_tonnes_per_hectare,recommended_crop,source_type
Tamil Nadu,PERAMBALUR,2018,Summer,134.12307692307692,32.95149883487903,High,1727.98,3679.02,2.129,Groundnut,synthetic_prototype
Tamil Nadu,PERAMBALUR,2018,Summer,134.12307692307692,32.95149883487903,High,1227.48,2420.23,1.972,Millet,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Kharif,330.9059829059829,23.147286031048385,Low,6989.29,12913.17,1.848,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Kharif,330.9059829059829,23.147286031048385,Low,4560.03,6523.73,1.431,Cotton,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Kharif,330.9059829059829,23.147286031048385,Low,14304.98,58281.56,4.074,Rice,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Kharif,330.9059829059829,23.147286031048385,Low,8096.75,37241.09,4.6,Maize,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Rabi,438.4777777777779,23.147286031048385,Low,6930.74,25665.92,3.703,Rice,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Rabi,438.4777777777779,23.147286031048385,Low,1792.1,4214.11,2.351,Wheat,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Rabi,438.4777777777779,23.147286031048385,Low,1654.32,2219.45,1.342,Mustard,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Rabi,438.4777777777779,23.147286031048385,Low,4578.96,4518.89,0.987,Pulses,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Summer,134.12307692307692,23.147286031048385,Low,1971.82,4680.74,2.374,Millet,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Summer,134.12307692307692,23.147286031048385,Low,3191.2,5758.65,1.805,Groundnut,synthetic_prototype
Tamil Nadu,PUDUKKOTTAI,2018,Summer,134.12307692307692,23.147286031048385,Low,4205.64,15243.79,3.625,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Kharif,330.9059829059829,28.9982593121,Medium,3188.45,6035.87,1.893,Cotton,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Kharif,330.9059829059829,28.9982593121,Medium,7799.73,17609.73,2.258,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Kharif,330.9059829059829,28.9982593121,Medium,2597.72,6638.73,2.556,Millet,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Kharif,330.9059829059829,28.9982593121,Medium,15517.58,49890.43,3.215,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Rabi,438.4777777777779,28.9982593121,Medium,2312.65,2519.21,1.089,Pulses,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Rabi,438.4777777777779,28.9982593121,Medium,5628.82,11403.37,2.026,Groundnut,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Rabi,438.4777777777779,28.9982593121,Medium,1925.84,2632.15,1.367,Mustard,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Rabi,438.4777777777779,28.9982593121,Medium,3300.68,12515.02,3.792,Maize,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Summer,134.12307692307692,28.9982593121,Medium,1289.15,6122.82,4.75,Maize,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Summer,134.12307692307692,28.9982593121,Medium,4215.61,18468.16,4.381,Rice,synthetic_prototype
Tamil Nadu,RAMANATHAPURAM,2018,Summer,134.12307692307692,28.9982593121,Medium,1165.7,1877.05,1.61,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2018,Kharif,330.9059829059829,,Unknown,1236.19,2777.35,2.247,Soybean,synthetic_prototype
Tamil Nadu,RANIPET,2018,Kharif,330.9059829059829,,Unknown,3124.15,7900.63,2.529,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2018,Kharif,330.9059829059829,,Unknown,5113.05,28831.58,5.639,Maize,synthetic_prototype
Tamil Nadu,RANIPET,2018,Kharif,330.9059829059829,,Unknown,4717.41,8025.48,1.701,Cotton,synthetic_prototype
Tamil Nadu,RANIPET,2018,Rabi,438.4777777777779,,Unknown,3546.73,14377.41,4.054,Rice,synthetic_prototype
Tamil Nadu,RANIPET,2018,Rabi,438.4777777777779,,Unknown,546.63,1598.89,2.925,Wheat,synthetic_prototype
Tamil Nadu,RANIPET,2018,Rabi,438.4777777777779,,Unknown,7886.14,16279.9,2.064,Groundnut,synthetic_prototype
Tamil Nadu,RANIPET,2018,Rabi,438.4777777777779,,Unknown,2901.22,3936.32,1.357,Mustard,synthetic_prototype
Tamil Nadu,RANIPET,2018,Summer,134.12307692307692,,Unknown,2537.65,5711.61,2.251,Millet,synthetic_prototype
Tamil Nadu,RANIPET,2018,Summer,134.12307692307692,,Unknown,1702.29,30280.27,17.788,Watermelon,synthetic_prototype
Tamil Nadu,RANIPET,2018,Summer,134.12307692307692,,Unknown,7165.2,24882.12,3.473,Rice,synthetic_prototype
Tamil Nadu,SALEM,2018,Kharif,330.9059829059829,26.934064780120966,Low,2527.79,13056.7,5.165,Maize,synthetic_prototype
Tamil Nadu,SALEM,2018,Kharif,330.9059829059829,26.934064780120966,Low,1602.89,3826.17,2.387,Millet,synthetic_prototype
Tamil Nadu,SALEM,2018,Kharif,330.9059829059829,26.934064780120966,Low,3993.87,8750.34,2.191,Soybean,synthetic_prototype
Tamil Nadu,SALEM,2018,Kharif,330.9059829059829,26.934064780120966,Low,6078.46,13557.25,2.23,Groundnut,synthetic_prototype
Tamil Nadu,SALEM,2018,Rabi,438.4777777777779,26.934064780120966,Low,2288.57,3318.49,1.45,Mustard,synthetic_prototype
Tamil Nadu,SALEM,2018,Rabi,438.4777777777779,26.934064780120966,Low,2491.67,7817.07,3.137,Wheat,synthetic_prototype
Tamil Nadu,SALEM,2018,Rabi,438.4777777777779,26.934064780120966,Low,16771.39,67134.03,4.003,Rice,synthetic_prototype
Tamil Nadu,SALEM,2018,Rabi,438.4777777777779,26.934064780120966,Low,3605.45,3782.57,1.049,Pulses,synthetic_prototype
Tamil Nadu,SALEM,2018,Summer,134.12307692307692,26.934064780120966,Low,5739.73,25382.23,4.422,Rice,synthetic_prototype
Tamil Nadu,SALEM,2018,Summer,134.12307692307692,26.934064780120966,Low,1286.11,4308.72,3.35,Maize,synthetic_prototype
Tamil Nadu,SALEM,2018,Summer,134.12307692307692,26.934064780120966,Low,3226.61,7780.96,2.411,Millet,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Kharif,330.9059829059829,27.401053718064517,Medium,2513.29,4832.11,1.923,Millet,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Kharif,330.9059829059829,27.401053718064517,Medium,802.88,1277.65,1.591,Soybean,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Kharif,330.9059829059829,27.401053718064517,Medium,2087.95,3938.03,1.886,Groundnut,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Kharif,330.9059829059829,27.401053718064517,Medium,2797.25,5388.53,1.926,Cotton,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Rabi,438.4777777777779,27.401053718064517,Medium,5502.52,28579.52,5.194,Maize,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Rabi,438.4777777777779,27.401053718064517,Medium,4763.66,17871.44,3.752,Rice,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Rabi,438.4777777777779,27.401053718064517,Medium,964.86,1114.29,1.155,Mustard,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Rabi,438.4777777777779,27.401053718064517,Medium,1617.61,4941.65,3.055,Wheat,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Summer,134.12307692307692,27.401053718064517,Medium,405.68,7819.76,19.275,Watermelon,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Summer,134.12307692307692,27.401053718064517,Medium,1463.18,3197.36,2.185,Millet,synthetic_prototype
Tamil Nadu,SIVAGANGA,2018,Summer,134.12307692307692,27.401053718064517,Medium,1855.89,8556.53,4.61,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2018,Kharif,330.9059829059829,,Unknown,3797.05,6057.26,1.595,Cotton,synthetic_prototype
Tamil Nadu,TENKASI,2018,Kharif,330.9059829059829,,Unknown,5438.12,11146.99,2.05,Groundnut,synthetic_prototype
Tamil Nadu,TENKASI,2018,Kharif,330.9059829059829,,Unknown,6561.93,30958.53,4.718,Rice,synthetic_prototype
Tamil Nadu,TENKASI,2018,Kharif,330.9059829059829,,Unknown,3248.34,6442.53,1.983,Millet,synthetic_prototype
Tamil Nadu,TENKASI,2018,Rabi,438.4777777777779,,Unknown,3185.15,12751.3,4.003,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2018,Rabi,438.4777777777779,,Unknown,1310.3,2082.68,1.589,Groundnut,synthetic_prototype
Tamil Nadu,TENKASI,2018,Rabi,438.4777777777779,,Unknown,944.03,922.26,0.977,Pulses,synthetic_prototype
Tamil Nadu,TENKASI,2018,Rabi,438.4777777777779,,Unknown,1375.11,1493.23,1.086,Mustard,synthetic_prototype
Tamil Nadu,TENKASI,2018,Summer,134.12307692307692,,Unknown,1043.3,14551.59,13.948,Watermelon,synthetic_prototype
Tamil Nadu,TENKASI,2018,Summer,134.12307692307692,,Unknown,2083.53,9258.94,4.444,Maize,synthetic_prototype
Tamil Nadu,TENKASI,2018,Summer,134.12307692307692,,Unknown,2085.29,3088.95,1.481,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Kharif,330.9059829059829,28.445014925161292,Medium,2203.81,4012.14,1.821,Cotton,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Kharif,330.9059829059829,28.445014925161292,Medium,2599.89,6184.42,2.379,Millet,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Kharif,330.9059829059829,28.445014925161292,Medium,1804.61,2848.73,1.579,Soybean,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Kharif,330.9059829059829,28.445014925161292,Medium,7013.61,34953.9,4.984,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Rabi,438.4777777777779,28.445014925161292,Medium,4032.38,17093.4,4.239,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Rabi,438.4777777777779,28.445014925161292,Medium,8011.47,31347.21,3.913,Rice,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Rabi,438.4777777777779,28.445014925161292,Medium,1077.75,1415.43,1.313,Mustard,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Rabi,438.4777777777779,28.445014925161292,Medium,2333.58,3659.51,1.568,Groundnut,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Summer,134.12307692307692,28.445014925161292,Medium,2279.46,4876.96,2.14,Millet,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Summer,134.12307692307692,28.445014925161292,Medium,2325.38,8164.45,3.511,Maize,synthetic_prototype
Tamil Nadu,THANJAVUR,2018,Summer,134.12307692307692,28.445014925161292,Medium,1591.92,3127.81,1.965,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Kharif,330.9059829059829,35.84706918911291,High,2367.17,4923.65,2.08,Millet,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Kharif,330.9059829059829,35.84706918911291,High,5093.67,20188.52,3.963,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Kharif,330.9059829059829,35.84706918911291,High,4417.08,8717.56,1.974,Cotton,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Kharif,330.9059829059829,35.84706918911291,High,4729.17,10624.24,2.247,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Rabi,438.4777777777779,35.84706918911291,High,918.57,1908.17,2.077,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Rabi,438.4777777777779,35.84706918911291,High,1724.4,3960.23,2.297,Wheat,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Rabi,438.4777777777779,35.84706918911291,High,2303.35,8424.2,3.657,Maize,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Rabi,438.4777777777779,35.84706918911291,High,11498.32,40695.46,3.539,Rice,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Summer,134.12307692307692,35.84706918911291,High,2703.16,9398.09,3.477,Rice,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Summer,134.12307692307692,35.84706918911291,High,1776.72,3295.35,1.855,Groundnut,synthetic_prototype
Tamil Nadu,THE NILGIRIS,2018,Summer,134.12307692307692,35.84706918911291,High,1221.75,22775.86,18.642,Watermelon,synthetic_prototype
Tamil Nadu,THENI,2018,Kharif,330.9059829059829,34.932106377692,High,2860.63,6112.53,2.137,Millet,synthetic_prototype
Tamil Nadu,THENI,2018,Kharif,330.9059829059829,34.932106377692,High,3621.59,6286.84,1.736,Cotton,synthetic_prototype
Tamil Nadu,THENI,2018,Kharif,330.9059829059829,34.932106377692,High,3931.09,18377.34,4.675,Maize,synthetic_prototype
Tamil Nadu,THENI,2018,Kharif,330.9059829059829,34.932106377692,High,3682.12,6963.99,1.891,Groundnut,synthetic_prototype
Tamil Nadu,THENI,2018,Rabi,438.4777777777779,34.932106377692,High,7642.81,37333.81,4.885,Maize,synthetic_prototype
Tamil Nadu,THENI,2018,Rabi,438.4777777777779,34.932106377692,High,701.25,1843.75,2.629,Wheat,synthetic_prototype
Tamil Nadu,THENI,2018,Rabi,438.4777777777779,34.932106377692,High,2414.52,4598.45,1.905,Groundnut,synthetic_prototype
Tamil Nadu,THENI,2018,Rabi,438.4777777777779,34.932106377692,High,929.11,1211.69,1.304,Mustard,synthetic_prototype
Tamil Nadu,THENI,2018,Summer,134.12307692307692,34.932106377692,High,1516.96,2607.36,1.719,Millet,synthetic_prototype
Tamil Nadu,THENI,2018,Summer,134.12307692307692,34.932106377692,High,728.98,11862.82,16.273,Watermelon,synthetic_prototype
Tamil Nadu,THENI,2018,Summer,134.12307692307692,34.932106377692,High,2695.22,10723.99,3.979,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Kharif,330.9059829059829,,Unknown,4637.53,16429.13,3.543,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Kharif,330.9059829059829,,Unknown,3560.74,8018.87,2.252,Millet,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Kharif,330.9059829059829,,Unknown,1406.81,2468.21,1.754,Soybean,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Kharif,330.9059829059829,,Unknown,1804.05,2724.59,1.51,Cotton,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Rabi,438.4777777777779,,Unknown,1750.84,2892.99,1.652,Groundnut,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Rabi,438.4777777777779,,Unknown,9724.08,43691.46,4.493,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Rabi,438.4777777777779,,Unknown,946.57,1153.98,1.219,Mustard,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Rabi,438.4777777777779,,Unknown,6639.53,28733.92,4.328,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Summer,134.12307692307692,,Unknown,1529.14,5616.64,3.673,Rice,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Summer,134.12307692307692,,Unknown,1721.79,5857.06,3.402,Maize,synthetic_prototype
Tamil Nadu,THOOTHUKUDI,2018,Summer,134.12307692307692,,Unknown,958.16,15900.17,16.595,Watermelon,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Kharif,330.9059829059829,26.180574092419352,Low,6312.57,29226.56,4.63,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Kharif,330.9059829059829,26.180574092419352,Low,4365.11,9030.6,2.069,Cotton,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Kharif,330.9059829059829,26.180574092419352,Low,2285.39,4557.48,1.994,Soybean,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Kharif,330.9059829059829,26.180574092419352,Low,2373.53,4798.83,2.022,Millet,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Rabi,438.4777777777779,26.180574092419352,Low,3823.94,15189.52,3.972,Maize,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Rabi,438.4777777777779,26.180574092419352,Low,2639.32,2753.89,1.043,Pulses,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Rabi,438.4777777777779,26.180574092419352,Low,648.57,1558.79,2.403,Wheat,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Rabi,438.4777777777779,26.180574092419352,Low,1223.17,1553.24,1.27,Mustard,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Summer,134.12307692307692,26.180574092419352,Low,1847.42,3441.47,1.863,Millet,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Summer,134.12307692307692,26.180574092419352,Low,1972.29,34742.05,17.615,Watermelon,synthetic_prototype
Tamil Nadu,TIRUCHIRAPPALLI,2018,Summer,134.12307692307692,26.180574092419352,Low,1151.14,5072.71,4.407,Maize,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Kharif,330.9059829059829,27.362339060924,Low,3950.69,20734.48,5.248,Maize,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Kharif,330.9059829059829,27.362339060924,Low,5261.97,13992.74,2.659,Millet,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Kharif,330.9059829059829,27.362339060924,Low,13548.73,54055.11,3.99,Rice,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Kharif,330.9059829059829,27.362339060924,Low,4251.19,7172.99,1.687,Cotton,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Rabi,438.4777777777779,27.362339060924,Low,4966.46,4573.6,0.921,Pulses,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Rabi,438.4777777777779,27.362339060924,Low,1390.89,2975.12,2.139,Groundnut,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Rabi,438.4777777777779,27.362339060924,Low,4226.4,20274.14,4.797,Rice,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Rabi,438.4777777777779,27.362339060924,Low,1599.42,3934.8,2.46,Wheat,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Summer,134.12307692307692,27.362339060924,Low,1771.89,7176.22,4.05,Rice,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Summer,134.12307692307692,27.362339060924,Low,1576.61,29036.35,18.417,Watermelon,synthetic_prototype
Tamil Nadu,TIRUNELVELI,2018,Summer,134.12307692307692,27.362339060924,Low,801.04,1556.31,1.943,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Kharif,330.9059829059829,,Unknown,5454.62,25545.47,4.683,Rice,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Kharif,330.9059829059829,,Unknown,9667.9,39877.67,4.125,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Kharif,330.9059829059829,,Unknown,2906.04,5333.54,1.835,Soybean,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Kharif,330.9059829059829,,Unknown,6966.23,13767.33,1.976,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Rabi,438.4777777777779,,Unknown,1882.55,2282.61,1.213,Mustard,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Rabi,438.4777777777779,,Unknown,8409.93,38582.16,4.588,Rice,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Rabi,438.4777777777779,,Unknown,4031.71,14847.28,3.683,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Rabi,438.4777777777779,,Unknown,1639.24,1704.03,1.04,Pulses,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Summer,134.12307692307692,,Unknown,4169.62,7193.44,1.725,Groundnut,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Summer,134.12307692307692,,Unknown,2355.02,9296.85,3.948,Maize,synthetic_prototype
Tamil Nadu,TIRUPATHUR,2018,Summer,134.12307692307692,,Unknown,741.14,1421.52,1.918,Millet,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Kharif,330.9059829059829,26.49042549164,Low,3161.9,6090.05,1.926,Cotton,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Kharif,330.9059829059829,26.49042549164,Low,1891.65,4353.99,2.302,Millet,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Kharif,330.9059829059829,26.49042549164,Low,629.24,1067.47,1.696,Soybean,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Kharif,330.9059829059829,26.49042549164,Low,8922.63,45748.11,5.127,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Rabi,438.4777777777779,26.49042549164,Low,2853.43,12202.18,4.276,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Rabi,438.4777777777779,26.49042549164,Low,2277.98,2350.39,1.032,Mustard,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Rabi,438.4777777777779,26.49042549164,Low,2372.07,5035.68,2.123,Wheat,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Rabi,438.4777777777779,26.49042549164,Low,7683.05,27865.88,3.627,Rice,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Summer,134.12307692307692,26.49042549164,Low,1257.99,2772.56,2.204,Millet,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Summer,134.12307692307692,26.49042549164,Low,1666.87,5701.98,3.421,Maize,synthetic_prototype
Tamil Nadu,TIRUPPUR,2018,Summer,134.12307692307692,26.49042549164,Low,2431.73,5191.42,2.135,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Kharif,330.9059829059829,,Unknown,6971.63,12405.89,1.779,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Kharif,330.9059829059829,,Unknown,980.97,1729.74,1.763,Soybean,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Kharif,330.9059829059829,,Unknown,8660.68,45125.79,5.21,Maize,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Kharif,330.9059829059829,,Unknown,4927.02,7195.79,1.46,Cotton,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Rabi,438.4777777777779,,Unknown,14560.4,53763.02,3.692,Rice,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Rabi,438.4777777777779,,Unknown,2133.39,4722.45,2.214,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Rabi,438.4777777777779,,Unknown,561.58,766.16,1.364,Mustard,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Rabi,438.4777777777779,,Unknown,2082.11,5063.8,2.432,Wheat,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Summer,134.12307692307692,,Unknown,2731.64,4599.59,1.684,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Summer,134.12307692307692,,Unknown,7262.09,25469.71,3.507,Rice,synthetic_prototype
Tamil Nadu,TIRUVALLUR,2018,Summer,134.12307692307692,,Unknown,1448.02,6922.07,4.78,Maize,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,330.9059829059829,30.938669521370965,High,3258.34,7523.63,2.309,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,330.9059829059829,30.938669521370965,High,8497.04,36593.43,4.307,Rice,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,330.9059829059829,30.938669521370965,High,1991.67,10567.83,5.306,Maize,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Kharif,330.9059829059829,30.938669521370965,High,2483.54,4855.97,1.955,Millet,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,438.4777777777779,30.938669521370965,High,3304.47,13682.28,4.141,Rice,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,438.4777777777779,30.938669521370965,High,4470.22,8790.11,1.966,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,438.4777777777779,30.938669521370965,High,1012.31,2975.03,2.939,Wheat,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Rabi,438.4777777777779,30.938669521370965,High,985.86,981.14,0.995,Pulses,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Summer,134.12307692307692,30.938669521370965,High,1377.05,22723.45,16.502,Watermelon,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Summer,134.12307692307692,30.938669521370965,High,731.51,1382.34,1.89,Groundnut,synthetic_prototype
Tamil Nadu,TIRUVANNAMALAI,2018,Summer,134.12307692307692,30.938669521370965,High,3056.35,9342.35,3.057,Rice,synthetic_prototype
Tamil Nadu,TIRUVARUR,2018,Kharif,330.9059829059829,,Unknown,10526.3,42047.55,3.995,Rice,synthetic_prototype
Tamil Nadu,TIRUVARUR,2018,Kharif,330.9059829059829,,Unknown,2450.87,5182.7,2.115,Millet,synthetic_prototype
